,cor_mean_rank,cor_std_rank,all_mean_rank,all_std_rank,cor_mean_prob,cor_std_prob,all_mean_prob,all_std_prob
0,12245.399678111587,15519.600846206024,13611.945363408522,17904.88835539246,3.0532904527662974e-05,2.413315812745061e-05,2.9801460975231702e-05,2.4045025172577362e-05
1,9508.972639484979,9822.915617107674,11028.070175438597,13203.267812416889,2.8716652403582676e-05,1.4884923361194852e-05,2.793231865986688e-05,1.5182333433413946e-05
2,66.9672746781116,380.2827888105563,377.346365914787,2543.9395060331867,0.000711907655064281,0.00044919855609956824,0.0006735930273063381,0.0004601223745378481
3,29.605150214592275,168.3968740320795,256.8020050125313,1897.496811531035,0.0009886011383551498,0.0007095341670463159,0.0009355288324773678,0.0007169636929665483
4,9.96030042918455,240.93250424115337,168.35839598997492,1960.5193691635889,0.005508173142548374,0.005783551396785697,0.005201981774989417,0.005724651033019562
5,11.440450643776824,334.10411033046677,179.92531328320803,1861.6279153401792,0.0050607522006539665,0.004695552042220636,0.004769787520708724,0.004677089876810524
6,1.0751072961373391,1.518746408629044,116.10075187969925,1587.2943165944766,0.09183455642653517,0.09286110965792271,0.08617422515437448,0.09232588304199021
7,1.0026824034334765,0.0954619106536218,122.65463659147869,2199.504232707146,0.7668744689215858,0.24089794089343083,0.7198933570840118,0.294458590373462
8,1.0005364806866952,0.02315583890011506,133.07218045112782,2318.3657524662453,0.9171952957246461,0.15510475620367187,0.8626518284954093,0.2593426672278253
9,1.0005364806866952,0.02315583890011506,141.76190476190476,2411.153685310835,0.9248491620026377,0.16011992961067292,0.8672569343127462,0.26883906274785646
10,1.0005364806866952,0.02315583890011506,143.70827067669174,2459.4228084009983,0.9413732539296805,0.14264211364131113,0.8824856061662254,0.26302641213109956
11,1.0,0.0,127.62105263157895,2196.6911256505705,0.9227070921283543,0.168169135957958,0.8640699847946438,0.2750518593392651
12,1.0,0.0,153.17092731829575,2461.081066807925,0.9309324673157138,0.1574967664671159,0.8712915481063002,0.2718403861397257
