,cor_mean_rank,cor_std_rank,all_mean_rank,all_std_rank,cor_mean_prob,cor_std_prob,all_mean_prob,all_std_prob
0,491.5516605166052,2980.0872043425434,10575.542355889724,25546.995770242713,0.0004637559498311638,0.000399937151669089,0.00032601479178901143,0.00038664284286397705
1,3965.110701107011,9835.592341361928,16546.14335839599,28224.50297683244,6.872870315144919e-05,4.724361107433664e-05,5.014991243783378e-05,4.7096071806034274e-05
2,190.4289667896679,1521.851214031126,7515.458646616541,19929.167992413648,0.0009251824292668031,0.0011750826608906977,0.0005935183658060037,0.000976594609348268
3,27.211254612546124,458.9840061675516,5090.519298245614,15891.528869291069,0.007201566431103185,0.00811132827822169,0.004519282922080292,0.006967154159654372
4,7.074723247232472,103.54989236978724,3348.921303258145,11992.452035044884,0.025492880678023192,0.0326286878448728,0.01577740083911126,0.027234528706513036
5,9.19649446494465,101.69876810564526,3814.379448621554,13163.217835214986,0.012456225253745321,0.015348713788723703,0.007730159453553585,0.012997761877204137
6,4.36070110701107,49.91361509851125,2351.0195488721806,9858.03773044401,0.027352570440494318,0.041029573080822716,0.01681020488382139,0.034167050282630965
7,2.109778597785978,19.917772301552944,1123.0025062656641,6684.291540169367,0.11786376134047657,0.13343050005097654,0.07297536566932224,0.11559667375895218
8,2.011992619926199,16.594992245137703,916.8832080200501,5949.034215579848,0.16527773048447733,0.16872838413929295,0.10400606243901138,0.15108940401606816
9,1.2416974169741697,1.9392706233297397,619.2646616541354,5449.130217240174,0.29252034459317644,0.22473615789150433,0.18377585318696402,0.22016032043700462
10,1.4400369003690037,3.2018650005946894,557.3187969924812,5228.193910571714,0.2701917594055795,0.22593434132685683,0.1640603599206501,0.2119171982838937
11,1.3505535055350553,2.9003736983896227,481.0250626566416,5013.020445234029,0.23883148779652497,0.22121778965458214,0.14297276945927678,0.19969034372251943
12,1.0,0.0,507.1639097744361,5265.706136549164,0.5551390261784526,0.2603444335375875,0.3198491395052468,0.3241678156639284
